Div;Date;HomeTeam;AwayTeam;FTHG;FTAG;FTR;HTHG;HTAG;HTR;HS;AS;HST;AST;HF;AF;HC;AC;HY;AY;HR;AR;B365H;B365D;B365A;BbAvH;BbAvD;BbAvA;BbAv>2.5;BbAv<2.5;BbAvAHH;BbAvAHA
SP1;06/11/2020;Elche;Celta;1;1;D;1;1;D;8;14;1;6;18;12;3;3;3;4;0;0;4;33;195;;;;;;;
SP1;07/11/2020;Huesca;Eibar;1;1;D;0;1;A;14;8;6;3;16;30;4;3;2;0;0;0;205;33;36;;;;;;;
SP1;07/11/2020;Barcelona;Betis;5;2;H;1;1;D;18;12;9;6;8;10;9;5;2;2;0;1;14;5;75;;;;;;;
SP1;07/11/2020;Sevilla;Osasuna;1;0;H;0;0;D;9;10;1;2;11;19;3;0;2;3;0;0;15;4;7;;;;;;;
SP1;07/11/2020;Ath Madrid;Cadiz;4;0;H;2;0;H;17;10;7;3;10;9;2;7;1;1;0;0;14;42;10;;;;;;;
SP1;08/11/2020;Getafe;Villarreal;1;3;A;1;2;A;13;9;5;5;18;11;3;3;3;4;0;0;25;31;3;;;;;;;
SP1;08/11/2020;Sociedad;Granada;2;0;H;2;0;H;22;2;9;1;8;11;15;0;2;1;1;0;165;38;525;;;;;;;
SP1;08/11/2020;Levante;Alaves;1;1;D;0;1;A;18;6;5;2;12;16;12;1;1;6;0;1;215;34;34;;;;;;;
SP1;08/11/2020;Valladolid;Ath Bilbao;2;1;H;1;0;H;7;17;4;2;23;11;2;11;4;2;0;0;33;29;237;;;;;;;
SP1;08/11/2020;Valencia;Real Madrid;4;1;H;2;1;H;7;16;4;6;13;14;1;8;3;2;0;0;6;475;145;;;;;;;
SP1;20/11/2020;Osasuna;Huesca;1;1;D;0;1;A;18;6;7;5;14;15;4;3;2;3;0;0;24;3;325;;;;;;;
SP1;21/11/2020;Levante;Elche;1;1;D;1;0;H;13;11;5;5;15;11;5;4;1;4;0;0;157;4;575;;;;;;;
SP1;21/11/2020;Villarreal;Real Madrid;1;1;D;0;1;A;13;6;1;1;16;14;4;2;1;2;0;0;287;38;225;;;;;;;
SP1;21/11/2020;Sevilla;Celta;4;2;H;2;2;D;15;10;10;7;14;20;3;2;2;2;0;0;172;36;525;;;;;;;
SP1;21/11/2020;Ath Madrid;Barcelona;1;0;H;1;0;H;9;13;2;4;12;6;8;8;4;0;0;0;29;35;237;;;;;;;
SP1;22/11/2020;Eibar;Getafe;0;0;D;0;0;D;15;8;5;3;16;22;3;4;3;4;1;0;34;3;235;;;;;;;
SP1;22/11/2020;Cadiz;Sociedad;0;1;A;0;0;D;2;14;0;4;14;14;1;6;2;1;0;0;4;38;185;;;;;;;
SP1;22/11/2020;Granada;Valladolid;1;3;A;0;1;A;16;9;6;3;16;14;5;3;4;3;0;0;21;32;38;;;;;;;
SP1;22/11/2020;Alaves;Valencia;2;2;D;2;0;H;13;13;3;5;21;16;4;5;1;1;0;0;27;32;28;;;;;;;
SP1;23/11/2020;Ath Bilbao;Betis;4;0;H;2;0;H;14;7;9;1;16;8;6;3;0;0;0;0;22;33;34;;;;;;;
SP1;27/11/2020;Valladolid;Levante;1;1;D;0;0;D;10;10;4;3;18;11;3;11;0;3;0;0;255;33;28;;;;;;;
SP1;28/11/2020;Elche;Cadiz;1;1;D;1;0;H;4;7;3;2;16;15;1;9;6;2;1;0;32;3;245;;;;;;;
SP1;28/11/2020;Valencia;Ath Madrid;0;1;A;0;0;D;5;14;2;6;12;15;2;7;2;5;0;0;475;38;172;;;;;;;
SP1;28/11/2020;Huesca;Sevilla;0;1;A;0;0;D;5;16;1;4;14;9;1;10;4;3;0;0;4;33;2;;;;;;;
SP1;28/11/2020;Real Madrid;Alaves;1;2;A;0;1;A;20;11;9;6;8;17;12;9;2;3;0;0;133;525;9;;;;;;;
SP1;29/11/2020;Barcelona;Osasuna;4;0;H;2;0;H;20;10;11;5;8;12;5;3;1;0;0;0;125;6;11;;;;;;;
SP1;29/11/2020;Getafe;Ath Bilbao;1;1;D;0;1;A;11;5;3;2;16;23;3;2;2;4;0;0;28;29;28;;;;;;;
SP1;29/11/2020;Celta;Granada;3;1;H;1;1;D;17;9;8;2;14;13;8;0;4;3;1;0;2;35;375;;;;;;;
SP1;29/11/2020;Sociedad;Villarreal;1;1;D;1;1;D;8;10;4;2;18;12;4;4;5;3;0;0;21;36;34;;;;;;;
SP1;30/11/2020;Betis;Eibar;0;2;A;0;0;D;7;11;3;6;13;14;6;2;2;1;0;0;175;375;45;;;;;;;
SP1;04/12/2020;Ath Bilbao;Celta;0;2;A;0;0;D;10;6;0;4;7;15;4;5;2;1;0;0;205;325;38;;;;;;;
SP1;05/12/2020;Levante;Getafe;3;0;H;2;0;H;12;9;8;0;12;13;5;5;2;7;0;2;29;31;255;;;;;;;
SP1;05/12/2020;Sevilla;Real Madrid;0;1;A;0;0;D;12;10;2;3;15;20;4;3;1;3;0;0;25;35;27;;;;;;;
SP1;05/12/2020;Ath Madrid;Valladolid;2;0;H;0;0;D;15;13;4;3;10;10;4;4;4;2;0;0;14;433;95;;;;;;;
SP1;05/12/2020;Cadiz;Barcelona;2;1;H;1;0;H;7;21;3;8;10;7;5;13;0;2;0;0;85;5;136;;;;;;;
SP1;06/12/2020;Granada;Huesca;3;3;D;1;1;D;15;16;6;7;12;16;4;2;2;0;0;0;23;31;34;;;;;;;
SP1;06/12/2020;Osasuna;Betis;0;2;A;0;0;D;10;12;0;5;16;12;2;5;3;2;0;0;262;33;27;;;;;;;
SP1;06/12/2020;Villarreal;Elche;0;0;D;0;0;D;12;3;3;0;16;13;4;0;3;2;0;0;13;55;95;;;;;;;
SP1;06/12/2020;Alaves;Sociedad;0;0;D;0;0;D;5;13;1;5;3;11;2;3;1;0;1;0;475;35;18;;;;;;;
SP1;07/12/2020;Eibar;Valencia;0;0;D;0;0;D;19;6;3;4;15;10;8;0;3;2;0;0;245;31;31;;;;;;;
SP1;11/12/2020;Valladolid;Osasuna;3;2;H;1;2;A;11;13;6;6;14;18;3;3;4;5;0;0;25;31;3;;;;;;;
SP1;12/12/2020;Valencia;Ath Bilbao;2;2;D;1;0;H;11;13;2;5;19;16;0;10;2;6;0;0;325;31;235;;;;;;;
SP1;12/12/2020;Getafe;Sevilla;0;1;A;0;0;D;8;8;2;0;14;13;5;3;2;3;0;0;375;32;21;;;;;;;
SP1;12/12/2020;Huesca;Alaves;1;0;H;0;0;D;11;3;3;1;14;20;5;2;1;4;0;0;22;32;35;;;;;;;
SP1;12/12/2020;Real Madrid;Ath Madrid;2;0;H;1;0;H;11;5;3;1;7;16;3;6;1;3;0;0;23;33;31;;;;;;;
SP1;13/12/2020;Sociedad;Eibar;1;1;D;1;0;H;8;16;2;4;14;11;5;4;4;3;0;0;16;375;6;;;;;;;
SP1;13/12/2020;Betis;Villarreal;1;1;D;0;1;A;11;7;5;2;13;14;4;8;2;3;0;0;31;35;225;;;;;;;
SP1;13/12/2020;Elche;Granada;0;1;A;0;1;A;9;13;1;5;16;15;6;5;4;2;0;0;34;31;23;;;;;;;
SP1;13/12/2020;Barcelona;Levante;1;0;H;0;0;D;24;7;13;3;4;15;12;4;2;1;0;0;122;7;11;;;;;;;
SP1;14/12/2020;Celta;Cadiz;4;0;H;4;0;H;8;12;5;2;24;9;1;5;2;1;0;0;172;36;525;;;;;;;
SP1;15/12/2020;Real Madrid;Ath Bilbao;3;1;H;1;0;H;18;10;5;4;8;9;6;6;1;3;0;1;153;433;575;;;;;;;
SP1;16/12/2020;Barcelona;Sociedad;2;1;H;2;1;H;14;12;4;5;18;14;2;3;3;3;0;0;16;45;5;;;;;;;
SP1;18/12/2020;Ath Bilbao;Huesca;2;0;H;0;0;D;10;6;3;1;9;16;5;5;0;3;0;1;19;33;433;;;;;;;
SP1;19/12/2020;Ath Madrid;Elche;3;1;H;1;0;H;12;8;6;3;13;14;2;5;1;2;0;0;12;6;19;;;;;;;
SP1;19/12/2020;Barcelona;Valencia;2;2;D;1;1;D;25;12;9;4;10;14;8;3;4;2;0;0;13;6;85;;;;;;;
SP1;19/12/2020;Levante;Sociedad;2;1;H;1;1;D;13;15;5;5;19;14;3;4;2;1;0;0;34;34;215;;;;;;;
SP1;19/12/2020;Osasuna;Villarreal;1;3;A;0;2;A;6;13;1;6;17;16;2;2;2;2;1;0;36;34;21;;;;;;;
SP1;19/12/2020;Sevilla;Valladolid;1;1;D;1;0;H;14;12;3;5;14;10;7;7;3;4;0;0;153;375;75;;;;;;;
SP1;20/12/2020;Celta;Alaves;2;0;H;1;0;H;11;8;3;2;18;12;3;5;2;2;0;0;17;4;475;;;;;;;
SP1;20/12/2020;Granada;Betis;2;0;H;2;0;H;8;14;3;1;21;16;1;10;3;4;0;0;245;34;287;;;;;;;
SP1;20/12/2020;Cadiz;Getafe;0;2;A;0;1;A;8;6;1;4;6;22;2;4;1;6;0;0;33;29;245;;;;;;;
SP1;20/12/2020;Eibar;Real Madrid;1;3;A;1;2;A;10;11;3;5;11;7;4;4;1;0;0;0;65;42;15;;;;;;;
SP1;22/12/2020;Elche;Osasuna;2;2;D;0;1;A;7;15;2;6;8;17;4;4;1;2;0;1;33;3;237;;;;;;;
SP1;22/12/2020;Valencia;Sevilla;0;1;A;0;0;D;10;19;4;3;11;17;3;5;3;2;0;0;375;34;2;;;;;;;
SP1;22/12/2020;Huesca;Levante;1;1;D;1;0;H;11;9;2;1;10;17;10;3;2;3;0;0;262;34;26;;;;;;;
SP1;22/12/2020;Sociedad;Ath Madrid;0;2;A;0;0;D;6;8;1;3;20;17;5;5;3;3;0;0;33;32;225;;;;;;;
SP1;22/12/2020;Valladolid;Barcelona;0;3;A;0;2;A;12;21;5;10;12;10;4;5;1;2;0;0;7;54;136;;;;;;;
SP1;22/12/2020;Villarreal;Ath Bilbao;1;1;D;0;1;A;17;9;6;3;10;18;6;4;1;1;0;0;2;34;38;;;;;;;
SP1;23/12/2020;Getafe;Celta;1;1;D;1;1;D;6;2;3;1;17;16;1;4;3;3;0;0;275;3;28;;;;;;;
SP1;23/12/2020;Real Madrid;Granada;2;0;H;0;0;D;23;10;6;1;13;11;8;1;2;1;0;0;133;525;9;;;;;;;
SP1;23/12/2020;Alaves;Eibar;2;1;H;2;1;H;13;8;3;4;10;14;2;7;4;2;0;0;275;287;29;;;;;;;
SP1;23/12/2020;Betis;Cadiz;1;0;H;0;0;D;6;6;1;3;18;9;5;5;1;1;0;0;19;35;41;;;;;;;
SP1;29/12/2020;Sevilla;Villarreal;2;0;H;1;0;H;10;6;3;2;13;14;4;7;1;4;0;0;225;33;325;;;;;;;
SP1;29/12/2020;Barcelona;Eibar;1;1;D;0;0;D;16;9;5;3;6;15;5;7;0;2;0;0;128;575;95;;;;;;;
SP1;29/12/2020;Cadiz;Valladolid;0;0;D;0;0;D;8;7;3;1;14;13;1;6;3;2;0;0;287;29;275;;;;;;;
SP1;29/12/2020;Levante;Betis;4;3;H;3;1;H;10;19;5;7;9;14;3;6;3;2;1;0;24;34;29;;;;;;;
SP1;30/12/2020;Granada;Valencia;2;1;H;1;1;D;24;16;5;6;16;15;6;6;4;4;1;2;22;33;34;;;;;;;
SP1;30/12/2020;Ath Madrid;Getafe;1;0;H;1;0;H;10;10;3;2;7;12;5;2;2;3;0;0;144;42;85;;;;;;;
SP1;30/12/2020;Celta;Huesca;2;1;H;1;0;H;15;17;6;6;19;8;0;5;2;0;0;0;175;375;46;;;;;;;
SP1;30/12/2020;Elche;Real Madrid;1;1;D;0;1;A;6;14;3;6;8;18;2;3;1;4;0;0;10;65;125;;;;;;;
SP1;31/12/2020;Ath Bilbao;Sociedad;0;1;A;0;1;A;4;13;0;3;23;18;2;4;5;4;0;0;3;32;25;;;;;;;
SP1;31/12/2020;Osasuna;Alaves;1;1;D;0;0;D;8;15;3;1;12;9;5;4;3;4;1;0;235;325;31;;;;;;;
SP1;02/01/2021;Villarreal;Levante;2;1;H;1;0;H;12;9;7;2;12;11;3;5;1;1;0;0;165;38;55;;;;;;;
SP1;02/01/2021;Betis;Sevilla;1;1;D;0;0;D;16;6;3;2;15;18;2;1;5;2;0;0;39;35;195;;;;;;;
SP1;02/01/2021;Getafe;Valladolid;0;1;A;0;1;A;11;8;4;2;13;13;5;9;3;2;0;0;195;31;45;;;;;;;
SP1;02/01/2021;Real Madrid;Celta;2;0;H;1;0;H;9;6;2;1;14;14;1;5;4;2;0;0;144;475;65;;;;;;;
SP1;03/01/2021;Ath Bilbao;Elche;1;0;H;1;0;H;13;5;2;2;15;13;5;4;2;1;0;0;15;38;8;;;;;;;
SP1;03/01/2021;Alaves;Ath Madrid;1;2;A;0;1;A;4;8;1;4;14;12;1;5;0;2;1;0;7;375;153;;;;;;;
SP1;03/01/2021;Eibar;Granada;2;0;H;0;0;D;15;6;7;3;10;9;4;2;2;1;0;0;237;3;33;;;;;;;
SP1;03/01/2021;Sociedad;Osasuna;1;1;D;0;1;A;8;6;2;2;15;8;7;2;1;1;0;0;153;4;65;;;;;;;
SP1;03/01/2021;Huesca;Barcelona;0;1;A;0;1;A;4;20;4;7;12;11;2;6;1;0;0;0;65;475;144;;;;;;;
SP1;04/01/2021;Valencia;Cadiz;1;1;D;0;0;D;11;9;4;2;11;17;9;7;2;2;0;0;2;34;375;;;;;;;
SP1;06/01/2021;Ath Bilbao;Barcelona;2;3;A;1;2;A;8;13;3;9;10;6;3;4;2;1;0;0;42;36;183;;;;;;;
SP1;08/01/2021;Celta;Villarreal;0;4;A;0;4;A;8;15;3;6;15;18;3;4;1;0;0;0;34;33;22;;;;;;;
SP1;09/01/2021;Sevilla;Sociedad;3;2;H;2;2;D;12;10;7;4;8;18;2;9;0;3;0;0;22;31;36;;;;;;;
SP1;09/01/2021;Granada;Barcelona;0;4;A;0;3;A;8;13;4;4;16;3;4;1;2;3;1;0;65;525;14;;;;;;;
SP1;09/01/2021;Osasuna;Real Madrid;0;0;D;0;0;D;8;9;2;1;9;3;2;4;0;0;0;0;65;475;145;;;;;;;
SP1;10/01/2021;Levante;Eibar;2;1;H;0;0;D;4;17;2;4;12;8;4;9;2;0;0;0;225;34;32;;;;;;;
SP1;10/01/2021;Cadiz;Alaves;3;1;H;1;1;D;10;5;7;2;17;10;4;1;1;4;0;1;27;29;3;;;;;;;
SP1;10/01/2021;Valladolid;Valencia;0;1;A;0;0;D;11;17;4;6;14;14;0;4;2;3;0;0;237;325;31;;;;;;;
SP1;11/01/2021;Elche;Getafe;1;3;A;1;1;D;7;14;4;7;14;16;1;7;4;2;1;0;433;29;21;;;;;;;
SP1;11/01/2021;Huesca;Betis;0;2;A;0;0;D;10;15;3;5;12;13;3;6;2;2;0;1;28;33;255;;;;;;;
SP1;12/01/2021;Granada;Osasuna;2;0;H;2;0;H;9;15;2;3;16;17;4;4;1;4;0;0;23;31;34;;;;;;;
SP1;12/01/2021;Ath Madrid;Sevilla;2;0;H;1;0;H;5;13;4;2;14;11;3;12;2;0;0;0;19;32;45;;;;;;;
SP1;19/01/2021;Cadiz;Levante;2;2;D;2;2;D;8;8;2;5;13;11;5;2;3;1;0;0;29;31;255;;;;;;;
SP1;19/01/2021;Valladolid;Elche;2;2;D;0;2;A;13;9;2;3;14;19;4;5;1;3;1;0;183;34;46;;;;;;;
SP1;19/01/2021;Alaves;Sevilla;1;2;A;1;2;A;12;7;3;3;15;14;3;2;3;3;0;0;55;36;166;;;;;;;
SP1;20/01/2021;Getafe;Huesca;1;0;H;0;0;D;12;15;5;3;15;14;3;8;2;4;0;0;19;325;45;;;;;;;
SP1;20/01/2021;Betis;Celta;2;1;H;2;1;H;12;10;4;3;13;15;5;6;2;3;0;0;21;35;34;;;;;;;
SP1;20/01/2021;Villarreal;Granada;2;2;D;1;1;D;9;3;3;2;11;11;3;0;2;4;0;1;15;4;7;;;;;;;
SP1;21/01/2021;Valencia;Osasuna;1;1;D;0;1;A;10;14;3;5;8;17;9;4;1;3;0;0;205;35;35;;;;;;;
SP1;21/01/2021;Eibar;Ath Madrid;1;2;A;1;1;D;12;9;2;4;24;9;3;3;2;2;0;0;65;34;166;;;;;;;
SP1;22/01/2021;Levante;Valladolid;2;2;D;0;0;D;11;7;3;3;16;12;8;2;0;1;0;0;195;34;4;;;;;;;
SP1;23/01/2021;Huesca;Villarreal;0;0;D;0;0;D;5;8;1;2;9;15;1;2;3;1;0;0;433;375;18;;;;;;;
SP1;23/01/2021;Sevilla;Cadiz;3;0;H;2;0;H;15;9;7;3;12;6;7;6;1;3;0;0;145;42;8;;;;;;;
SP1;23/01/2021;Sociedad;Betis;2;2;D;0;0;D;12;7;6;4;14;13;8;3;2;2;0;0;18;375;433;;;;;;;
SP1;23/01/2021;Alaves;Real Madrid;1;4;A;0;3;A;14;10;4;7;16;7;4;4;5;3;0;0;55;433;155;;;;;;;
SP1;24/01/2021;Osasuna;Granada;3;1;H;2;0;H;7;12;4;1;15;15;1;5;5;4;1;0;25;31;3;;;;;;;
SP1;24/01/2021;Elche;Barcelona;0;2;A;0;1;A;4;15;2;8;15;9;0;7;0;2;0;0;8;525;136;;;;;;;
SP1;24/01/2021;Celta;Eibar;1;1;D;1;0;H;7;9;4;2;10;16;0;6;4;3;0;0;205;34;375;;;;;;;
SP1;24/01/2021;Ath Madrid;Valencia;3;1;H;1;1;D;14;8;5;4;11;14;7;7;2;0;0;0;14;475;8;;;;;;;
SP1;25/01/2021;Ath Bilbao;Getafe;5;1;H;1;1;D;11;6;8;2;13;18;4;4;4;4;0;0;23;3;36;;;;;;;
SP1;29/01/2021;Valladolid;Huesca;1;3;A;0;1;A;14;11;4;5;12;12;6;7;2;2;0;0;22;31;36;;;;;;;
SP1;30/01/2021;Eibar;Sevilla;0;2;A;0;1;A;17;7;6;4;10;12;6;2;4;3;0;0;4;325;2;;;;;;;
SP1;30/01/2021;Real Madrid;Levante;1;2;A;1;1;D;8;14;2;8;9;20;3;7;1;2;1;0;133;55;8;;;;;;;
SP1;30/01/2021;Valencia;Elche;1;0;H;1;0;H;14;10;4;1;18;15;4;10;1;7;0;0;166;375;55;;;;;;;
SP1;30/01/2021;Villarreal;Sociedad;1;1;D;1;0;H;4;12;2;3;10;17;1;7;1;3;0;0;24;32;31;;;;;;;
SP1;31/01/2021;Getafe;Alaves;0;0;D;0;0;D;5;5;1;1;20;17;5;2;3;3;0;0;19;32;45;;;;;;;
SP1;31/01/2021;Cadiz;Ath Madrid;2;4;A;1;2;A;11;9;6;4;7;7;2;2;1;5;0;0;9;4;144;;;;;;;
SP1;31/01/2021;Granada;Celta;0;0;D;0;0;D;10;7;5;1;16;19;6;5;2;4;0;0;27;33;262;;;;;;;
SP1;31/01/2021;Barcelona;Ath Bilbao;2;1;H;1;0;H;12;7;6;2;12;20;7;3;2;3;0;0;136;525;75;;;;;;;
SP1;01/02/2021;Betis;Osasuna;1;0;H;0;0;D;8;15;4;5;12;6;3;4;1;1;0;0;18;36;433;;;;;;;
SP1;05/02/2021;Alaves;Valladolid;1;0;H;0;0;D;20;3;5;1;11;17;11;1;4;4;0;0;26;3;3;;;;;;;
SP1;06/02/2021;Levante;Granada;2;2;D;1;1;D;11;11;7;5;12;13;6;2;1;3;0;0;22;33;34;;;;;;;
SP1;06/02/2021;Huesca;Real Madrid;1;2;A;0;0;D;13;18;2;7;18;9;3;10;2;1;0;0;7;45;144;;;;;;;
SP1;06/02/2021;Elche;Villarreal;2;2;D;0;2;A;8;9;2;4;17;5;4;2;1;2;0;0;65;38;153;;;;;;;
SP1;06/02/2021;Sevilla;Getafe;3;0;H;0;0;D;17;5;5;1;10;11;3;1;1;4;0;1;172;36;475;;;;;;;
SP1;07/02/2021;Sociedad;Cadiz;4;1;H;2;0;H;17;2;6;1;7;7;5;1;0;2;0;1;145;42;8;;;;;;;
SP1;07/02/2021;Ath Bilbao;Valencia;1;1;D;1;0;H;11;15;2;2;10;8;6;6;2;1;0;0;215;32;36;;;;;;;
SP1;07/02/2021;Osasuna;Eibar;2;1;H;1;1;D;12;12;4;3;10;11;2;1;0;0;0;0;255;3;3;;;;;;;
SP1;07/02/2021;Betis;Barcelona;2;3;A;1;0;H;8;12;5;4;21;7;3;5;1;3;0;0;575;46;15;;;;;;;
SP1;08/02/2021;Ath Madrid;Celta;2;2;D;1;1;D;9;7;2;2;12;17;1;4;2;2;0;0;16;36;65;;;;;;;
SP1;09/02/2021;Real Madrid;Getafe;2;0;H;0;0;D;14;1;4;0;8;16;8;1;1;1;0;0;153;4;65;;;;;;;
SP1;12/02/2021;Celta;Elche;3;1;H;2;0;H;9;7;6;2;11;15;3;6;3;2;0;0;145;42;8;;;;;;;
SP1;13/02/2021;Granada;Ath Madrid;1;2;A;0;0;D;6;10;1;4;14;20;7;3;0;5;0;0;5;33;18;;;;;;;
SP1;13/02/2021;Sevilla;Huesca;1;0;H;0;0;D;14;9;4;5;14;15;6;6;3;4;0;0;15;39;75;;;;;;;
SP1;13/02/2021;Eibar;Valladolid;1;1;D;1;1;D;14;5;2;1;15;12;7;3;2;3;0;0;195;33;42;;;;;;;
SP1;13/02/2021;Barcelona;Alaves;5;1;H;2;0;H;17;6;9;2;10;14;5;4;0;2;0;0;128;6;9;;;;;;;
SP1;14/02/2021;Getafe;Sociedad;0;1;A;0;1;A;4;3;0;2;23;19;2;5;3;3;1;0;375;325;21;;;;;;;
SP1;14/02/2021;Real Madrid;Valencia;2;0;H;2;0;H;16;4;7;1;13;12;6;1;0;3;0;0;14;475;8;;;;;;;
SP1;14/02/2021;Levante;Osasuna;0;1;A;0;0;D;13;7;4;2;13;10;2;1;1;2;0;0;225;32;34;;;;;;;
SP1;14/02/2021;Villarreal;Betis;1;2;A;0;1;A;9;15;5;4;19;13;7;3;3;2;0;0;19;34;42;;;;;;;
SP1;15/02/2021;Cadiz;Ath Bilbao;0;4;A;0;3;A;11;13;2;8;15;13;5;8;3;2;0;0;4;31;205;;;;;;;
SP1;17/02/2021;Levante;Ath Madrid;1;1;D;1;1;D;7;14;4;6;10;10;1;8;1;3;0;0;475;34;18;;;;;;;
SP1;19/02/2021;Betis;Getafe;1;0;H;0;0;D;12;6;5;1;17;18;5;2;5;4;1;0;205;31;41;;;;;;;
SP1;20/02/2021;Elche;Eibar;1;0;H;1;0;H;6;13;2;3;16;9;1;4;2;1;0;0;36;325;215;;;;;;;
SP1;20/02/2021;Ath Madrid;Levante;0;2;A;0;1;A;28;6;11;1;10;15;12;2;2;3;0;0;153;4;7;;;;;;;
SP1;20/02/2021;Valencia;Celta;2;0;H;0;0;D;10;5;3;2;9;19;6;1;2;3;0;1;245;32;3;;;;;;;
SP1;20/02/2021;Valladolid;Real Madrid;0;1;A;0;0;D;9;10;5;2;13;11;4;5;4;2;0;0;55;42;157;;;;;;;
SP1;21/02/2021;Barcelona;Cadiz;1;1;D;1;0;H;20;3;4;1;13;12;8;0;0;2;0;0;116;8;13;;;;;;;
SP1;21/02/2021;Sociedad;Alaves;4;0;H;1;0;H;8;7;4;2;17;16;4;3;3;2;0;0;166;375;55;;;;;;;
SP1;21/02/2021;Huesca;Granada;3;2;H;3;1;H;15;8;6;5;13;14;5;2;3;3;0;1;215;33;35;;;;;;;
SP1;21/02/2021;Ath Bilbao;Villarreal;1;1;D;1;1;D;18;3;8;2;12;12;6;0;2;2;0;0;245;32;3;;;;;;;
SP1;22/02/2021;Osasuna;Sevilla;0;2;A;0;1;A;6;10;0;5;14;15;3;5;2;2;0;0;4;33;2;;;;;;;
SP1;24/02/2021;Barcelona;Elche;3;0;H;0;0;D;9;6;5;1;8;8;6;3;0;0;0;0;112;9;19;;;;;;;
SP1;26/02/2021;Levante;Ath Bilbao;1;1;D;1;0;H;10;11;4;5;11;13;2;10;3;1;0;1;33;325;225;;;;;;;
SP1;27/02/2021;Eibar;Huesca;1;1;D;0;0;D;17;4;3;1;19;11;6;2;2;2;0;0;215;33;35;;;;;;;
SP1;27/02/2021;Sevilla;Barcelona;0;2;A;0;1;A;4;9;2;5;20;9;3;3;5;2;0;0;32;35;22;;;;;;;
SP1;27/02/2021;Alaves;Osasuna;0;1;A;0;0;D;4;6;1;3;18;20;5;2;3;4;0;0;262;29;3;;;;;;;
SP1;27/02/2021;Getafe;Valencia;3;0;H;1;0;H;15;5;4;0;21;12;3;6;5;2;0;1;25;3;31;;;;;;;
SP1;28/02/2021;Celta;Valladolid;1;1;D;0;0;D;11;7;2;3;20;20;3;5;3;5;0;0;175;375;45;;;;;;;
SP1;28/02/2021;Cadiz;Betis;0;1;A;0;0;D;5;9;3;4;9;13;3;7;1;2;0;0;38;33;205;;;;;;;
SP1;28/02/2021;Granada;Elche;2;1;H;1;1;D;13;12;4;4;14;12;5;5;3;2;0;0;21;31;4;;;;;;;
SP1;28/02/2021;Villarreal;Ath Madrid;0;2;A;0;1;A;19;6;6;5;15;19;10;2;2;3;0;0;32;31;245;;;;;;;
SP1;01/03/2021;Real Madrid;Sociedad;1;1;D;0;0;D;21;6;2;2;5;10;13;4;0;1;0;0;183;4;4;;;;;;;
SP1;05/03/2021;Valencia;Villarreal;2;1;H;0;1;A;25;10;4;5;12;10;5;3;4;3;0;0;4;34;195;;;;;;;
SP1;06/03/2021;Valladolid;Getafe;2;1;H;2;1;H;4;9;3;2;16;19;1;6;2;2;0;1;3;28;27;;;;;;;
SP1;06/03/2021;Elche;Sevilla;2;1;H;0;0;D;6;11;3;3;16;11;6;3;4;0;0;0;65;36;16;;;;;;;
SP1;06/03/2021;Cadiz;Eibar;1;0;H;1;0;H;6;16;2;1;7;11;0;12;2;2;0;0;325;32;23;;;;;;;
SP1;06/03/2021;Osasuna;Barcelona;0;2;A;0;1;A;10;13;3;6;4;12;3;4;0;2;0;0;575;45;15;;;;;;;
SP1;07/03/2021;Huesca;Celta;3;4;A;2;2;D;19;10;7;7;12;21;6;3;0;2;0;0;3;33;24;;;;;;;
SP1;07/03/2021;Ath Madrid;Real Madrid;1;1;D;1;0;H;11;18;5;8;19;9;1;6;5;1;0;0;255;325;28;;;;;;;
SP1;07/03/2021;Sociedad;Levante;1;0;H;1;0;H;25;6;8;1;13;14;7;5;0;2;0;0;144;433;75;;;;;;;
SP1;07/03/2021;Ath Bilbao;Granada;2;1;H;1;0;H;7;13;5;3;10;10;6;9;2;2;0;0;157;4;575;;;;;;;
SP1;08/03/2021;Betis;Alaves;3;2;H;0;2;A;23;4;8;3;13;11;12;1;0;3;0;0;172;38;475;;;;;;;
SP1;10/03/2021;Ath Madrid;Ath Bilbao;2;1;H;1;1;D;11;4;5;2;12;13;5;4;2;2;0;0;18;33;525;;;;;;;
SP1;12/03/2021;Levante;Valencia;1;0;H;1;0;H;11;11;3;2;17;13;3;3;3;4;0;0;225;34;32;;;;;;;
SP1;13/03/2021;Alaves;Cadiz;1;1;D;1;0;H;9;9;3;1;22;6;2;5;3;3;1;0;215;31;38;;;;;;;
SP1;13/03/2021;Real Madrid;Elche;2;1;H;0;0;D;17;3;4;2;11;16;6;1;1;1;0;0;118;7;15;;;;;;;
SP1;13/03/2021;Osasuna;Valladolid;0;0;D;0;0;D;14;12;2;2;12;9;7;3;2;3;0;0;22;31;36;;;;;;;
SP1;13/03/2021;Getafe;Ath Madrid;0;0;D;0;0;D;11;15;2;7;9;17;3;11;1;4;1;0;475;31;19;;;;;;;
SP1;14/03/2021;Celta;Ath Bilbao;0;0;D;0;0;D;13;6;3;1;20;13;1;3;3;1;0;0;27;32;27;;;;;;;
SP1;14/03/2021;Granada;Sociedad;1;0;H;0;0;D;7;7;2;1;23;16;4;6;2;3;0;0;55;42;157;;;;;;;
SP1;14/03/2021;Eibar;Villarreal;1;3;A;0;2;A;16;13;7;8;12;9;7;2;2;2;0;1;29;34;24;;;;;;;
